wav_filename,wav_filesize,transcript
common_voice_de_22121762.wav,218924,trotz seiner politisch und ökonomisch schwierigen aufgabe wurde er von seinen zeitgenossen geschätzt
common_voice_de_22121755.wav,193580,in islamischen gesellschaften existiert keine trennung zwischen religion und staat
common_voice_de_22121861.wav,197420,auch die zahlreichen weinstuben in der landauer innenstadt beteiligen sich am fest
common_voice_de_22121936.wav,149804,sie liegt an der nordöstlichen stadtgrenze von ostrava
common_voice_de_22121946.wav,144428,ihre halbschwester ist die bildhauerin sabina grzimek
common_voice_de_22121933.wav,230444,ein teil der gamma ray bursts entsteht in blauen überriesen bei einer supernovaexplosion
common_voice_de_22121944.wav,142124,nur bei solchen größen kann der wahre wert exakt gemessen werden
common_voice_de_22122232.wav,157484,fußball wird dort aber nicht mehr in großem rahmen betrieben
common_voice_de_22122656.wav,173612,bekanntlich gehört dazu auch ein dialog mit den sozialpartnern
common_voice_de_22122650.wav,211244,auch die zahlreichen weinstuben in der landauer innenstadt beteiligen sich am fest
common_voice_de_22122660.wav,230444,in islamischen gesellschaften existiert keine trennung zwischen religion und staat
common_voice_de_22122700.wav,244268,trotz seiner politisch und ökonomisch schwierigen aufgabe wurde er von seinen zeitgenossen geschätzt
common_voice_de_22122983.wav,151340,der mondkrater faye ist nach ihm benannt
common_voice_de_22122940.wav,254252,die maxime liegt darin sowohl effektiv als auch angemessen zu agieren
common_voice_de_22123695.wav,192812,der verlauf des wanderwegs ist im kinofilm before sunset zu sehen
common_voice_de_22124087.wav,172076,der verlauf des wanderwegs ist im kinofilm before sunset zu sehen
common_voice_de_22123025.wav,194348,die maxime liegt darin sowohl effektiv als auch angemessen zu agieren
common_voice_de_22126927.wav,106796,doch luna verlangte eine gegenleistung
common_voice_de_22126948.wav,154412,das instrument ist ein kulturdenkmal nach dem hessischen denkmalschutzgesetz
common_voice_de_22126994.wav,116012,doch luna verlangte eine gegenleistung
common_voice_de_22126970.wav,213548,das instrument ist ein kulturdenkmal nach dem hessischen denkmalschutzgesetz
common_voice_de_22127553.wav,175916,die regierungsorgane waren völlig zusammengebrochen und es herrschte eine ausufernde korruption
common_voice_de_22128169.wav,139820,das wassersportzentrum wird zum öffentlichen baden und schwimmen genutzt
common_voice_de_22128284.wav,152876,nachdem einige gemeinsame arbeiten erfolgreich wurden stirbt holt
common_voice_de_22127898.wav,155180,wir haben jedes engagement in dieser frage gewürdigt und werden dies auch weiterhin tun
common_voice_de_22128203.wav,106796,dabei kommen ihm eher repräsentative aufgaben zu
common_voice_de_22128172.wav,111404,im ersten weltkrieg wurde er testpilot und fluglehrer
common_voice_de_22128455.wav,122156,ein dritter themenkomplex ist der bereich der neurologie
common_voice_de_22128436.wav,108332,zubetonieren und grün anstreichen
common_voice_de_22128350.wav,139820,die kommission legt in ihrem beschluss den schwerpunkt allein auf den aspekt der diskriminierung
common_voice_de_22128456.wav,165932,auch heute haben wir honigsüße worte in richtung der arabischen welt gehört
common_voice_de_22128509.wav,132140,die konstitutionellen regierungen werden mit römischen zahlen durchnummeriert
common_voice_de_22128510.wav,136748,außerdem ist er vorsitzender des stiftungsrates der kant stiftung
common_voice_de_22128580.wav,120620,er hat eine wichtige aussprache in gang gesetzt
common_voice_de_22128643.wav,91436,anschließend trat er in den ruhestand
common_voice_de_22128651.wav,139052,er wurde als sohn jüdischer eltern unter dem namen william schloss geboren
common_voice_de_22128598.wav,162092,durch die ausweisung von neubaugebieten ist der wasserturm inzwischen von wohnhäusern umgeben
common_voice_de_22128896.wav,161324,die tonbandaufnahmen aus bochum waren beweis für den beginn der raumfahrt
common_voice_de_22129061.wav,174380,durch die ausweisung von neubaugebieten ist der wasserturm inzwischen von wohnhäusern umgeben
common_voice_de_22129269.wav,192044,über mehrere jahre untersuchte er die neue verbindungsklasse eingehend
common_voice_de_22129058.wav,86060,anschließend trat er in den ruhestand
common_voice_de_22128894.wav,155948,im winter kann er deswegen bis zum grund gefrieren
common_voice_de_22129387.wav,174380,der begriff des kredites ist nicht deckungsgleich mit kreditwesengesetz
common_voice_de_22129392.wav,119084,darum brauchen wir flexibilität
common_voice_de_22129719.wav,197420,dazu erstellten die mitarbeiter expertisen und reports
common_voice_de_22129428.wav,109100,der flora entspricht die fauna
common_voice_de_22130036.wav,140588,nach abschluss der saison beendete er seine aktive karriere
common_voice_de_22130116.wav,149036,konzert ist auch helfgott wurde durch den film berühmt
common_voice_de_22130169.wav,147500,mit elf jahren begann er seine ausbildung am saxophon
common_voice_de_22130408.wav,256556,sein leben lang blieb der halbwaise sindelar in favoriten in der wohnung seiner mutter
common_voice_de_22130416.wav,288044,nach ihm wurde das heinz piest institut an der heutigen gottfried wilhelm leibniz universität hannover benannt
common_voice_de_22130421.wav,259628,die straßen auf der insel sind weitgehend befestigt und es können fahrräder ausgeliehen werden
common_voice_de_22130539.wav,290348,die unauffälligen grundblätter sind etwas breiter spatelförmig und gezähnt oder am grunde etwas fiederspaltig
common_voice_de_22130654.wav,211244,die straßen auf der insel sind weitgehend befestigt und es können fahrräder ausgeliehen werden
common_voice_de_22130422.wav,165164,die einfache mittelwertbildung ist daher nicht zulässig
common_voice_de_22130664.wav,263468,nach ihm wurde das heinz piest institut an der heutigen gottfried wilhelm leibniz universität hannover benannt
common_voice_de_22130662.wav,292652,die unauffälligen grundblätter sind etwas breiter spatelförmig und gezähnt oder am grunde etwas fiederspaltig
common_voice_de_22130863.wav,169004,dazu erstellten die mitarbeiter expertisen und reports
common_voice_de_22130833.wav,212012,die tonbandaufnahmen aus bochum waren beweis für den beginn der raumfahrt
common_voice_de_22130877.wav,164396,konzert ist auch helfgott wurde durch den film berühmt
common_voice_de_22130912.wav,174380,die einfache mittelwertbildung ist daher nicht zulässig
common_voice_de_22130870.wav,172844,mit elf jahren begann er seine ausbildung am saxophon
common_voice_de_22130958.wav,210476,über mehrere jahre untersuchte er die neue verbindungsklasse eingehend
common_voice_de_22130970.wav,173612,nach abschluss der saison beendete er seine aktive karriere
common_voice_de_22130973.wav,227372,er wurde als sohn jüdischer eltern unter dem namen william schloss geboren
common_voice_de_22131082.wav,187436,auch heute haben wir honigsüße worte in richtung der arabischen welt gehört
common_voice_de_22131079.wav,194348,ich nenne ihnen nun eine aufgabe die sie zu lösen haben und kein anderer
common_voice_de_22131435.wav,225836,nach seiner promotion war er als rechtsanwalt und notar tätig
common_voice_de_22131136.wav,228908,der begriff des kredites ist nicht deckungsgleich mit kreditwesengesetz
common_voice_de_22131941.wav,252716,möglich ist auch dass slots eine von der bauform abweichende anbindung der lanes haben
common_voice_de_22131824.wav,181292,so galt etwa claire waldoff als inbegriff der berliner göre
common_voice_de_22131992.wav,248876,als lehnsgut begann die entwicklung des dorfes es entstanden weitere höfe
common_voice_de_22131944.wav,251948,die beweglichen teile wie grabsteine und tafeln verwaltet das bergbaumuseum klagenfurt
common_voice_de_22132008.wav,188972,aus sonora ist bekannt dass die reifen früchte gesammelt und gekocht werden
common_voice_de_22131996.wav,226604,aus sonora ist bekannt dass die reifen früchte gesammelt und gekocht werden
common_voice_de_22132167.wav,254252,er weist auch bodenschätze wie kohle kupfer phosphor oder uran auf
common_voice_de_22132206.wav,151340,später entwickelte sie sich zu einer bekannten mystikerin
common_voice_de_22132199.wav,139820,komplementärbegriff ist der rentenmarkt
common_voice_de_22132264.wav,197420,er weist auch bodenschätze wie kohle kupfer phosphor oder uran auf
common_voice_de_22132298.wav,213548,auf der oberen wurde gearbeitet die untere wurde mit den füßen in drehung versetzt
common_voice_de_22132174.wav,253484,möglich ist auch dass slots eine von der bauform abweichende anbindung der lanes haben
common_voice_de_22132300.wav,149804,später entwickelte sie sich zu einer bekannten mystikerin
common_voice_de_22132386.wav,237356,collins chef eines öl konzerns welcher an dem land der weißen rose interessiert ist
common_voice_de_22132414.wav,172076,das klima ist semi arid mit heißen sommern und kühlen wintern
common_voice_de_22132302.wav,238892,die beweglichen teile wie grabsteine und tafeln verwaltet das bergbaumuseum klagenfurt
common_voice_de_22132456.wav,245036,der name der fränkischen siedlung massenheim leitet sich von dem personennamen masso ab
common_voice_de_22132460.wav,107564,das sollte selbstverständlich werden
common_voice_de_22132445.wav,147500,die wa sprache gehört zu den mon khmer sprachen
common_voice_de_22132461.wav,107564,das sollte selbstverständlich werden
common_voice_de_22132477.wav,228140,collins chef eines öl konzerns welcher an dem land der weißen rose interessiert ist
common_voice_de_22132540.wav,245036,der name der fränkischen siedlung massenheim leitet sich von dem personennamen masso ab
common_voice_de_22132535.wav,110636,na gut dann bin ich ja beruhigt
common_voice_de_22132575.wav,158252,die wa sprache gehört zu den mon khmer sprachen
common_voice_de_22132610.wav,173612,letzterer ist auch privat sein bester freund und ehemaliger mitbewohner
common_voice_de_22132603.wav,230444,wenn nun aber die ganze person eingeäschert würde bestünde demnach auch keine auferstehung
common_voice_de_22132612.wav,144428,es geht hier um eine sehr wichtige überlegung
common_voice_de_22132634.wav,122924,na gut dann bin ich ja beruhigt
common_voice_de_22132594.wav,257324,als lehnsgut begann die entwicklung des dorfes es entstanden weitere höfe
common_voice_de_22132639.wav,168236,er sammelte geld in einer büchse für die innere mission
common_voice_de_22132640.wav,125996,beides beeinflusst die messgenauigkeit
common_voice_de_22132641.wav,182060,ich danke ihm vielmehr ausdrücklich für seine intelligenten denkanstöße
common_voice_de_22132635.wav,132140,es geht hier um eine sehr wichtige überlegung
common_voice_de_22132642.wav,140588,er sammelte geld in einer büchse für die innere mission
common_voice_de_22132688.wav,183596,das klima ist semi arid mit heißen sommern und kühlen wintern
common_voice_de_22132713.wav,182828,drei hexenprozesse endeten mit freilassung ein ausgang ist unbekannt
common_voice_de_22132794.wav,221996,da solche forschungsergebnisse fehlen müssen die interpretationen spekulativ bleiben
common_voice_de_22132761.wav,121388,komplementärbegriff ist der rentenmarkt
common_voice_de_22132839.wav,230444,da solche forschungsergebnisse fehlen müssen die interpretationen spekulativ bleiben
common_voice_de_22132804.wav,230444,wenn nun aber die ganze person eingeäschert würde bestünde demnach auch keine auferstehung
common_voice_de_22132848.wav,123692,meist ist dies eine pluralendung
common_voice_de_22132854.wav,302636,durch die daraus resultierende gewichtsverlagerung wurde möglicherweise die muskulatur im rechten knie überlastet
common_voice_de_22132996.wav,173612,dazu wurde er vorgängig umfassend dokumentiert und untersucht
common_voice_de_22133011.wav,212012,lediglich touristische fahrgastschifffahrt auf der talsperre kriebstein ist hier zu erwähnen
common_voice_de_22133458.wav,281132,das kirchenschiff wurde von dem esslinger baumeister dionysius böblinger vergrößert
common_voice_de_22134959.wav,214316,renko liegt am ochsenweg dem historischen handelsweg von turku nach häme
common_voice_de_22133396.wav,212012,die feminine form des einfachen t shirts ist das sogenannte girlie shirt
common_voice_de_22135278.wav,314924,das kirchenschiff wurde von dem esslinger baumeister dionysius böblinger vergrößert
common_voice_de_22135337.wav,113708,na gut dann bin ich ja beruhigt
common_voice_de_22135323.wav,276524,die primäre giftwirkung besteht in der blockade der sauerstoff bindungsstelle in der atmungskette der körperzellen
